id,name,score1,score2
9163,Student_9163,66,77
9164,Student_9164,61,95
9165,Student_9165,60,93
9166,Student_9166,62,54
9167,Student_9167,58,90
9168,Student_9168,65,65
9169,Student_9169,94,82
9170,Student_9170,52,50
9171,Student_9171,57,89
9172,Student_9172,75,92
9173,Student_9173,88,60
9174,Student_9174,55,96
9175,Student_9175,59,83
9176,Student_9176,83,89
9177,Student_9177,62,64
9178,Student_9178,90,90
9179,Student_9179,71,62
9180,Student_9180,83,97
9181,Student_9181,72,56
9182,Student_9182,58,100
9183,Student_9183,83,84
9184,Student_9184,88,78
9185,Student_9185,64,58
9186,Student_9186,84,60
9187,Student_9187,60,87
9188,Student_9188,67,98
9189,Student_9189,56,92
9190,Student_9190,68,60
9191,Student_9191,91,90
9192,Student_9192,83,76
9193,Student_9193,82,50
9194,Student_9194,82,52
9195,Student_9195,83,73
9196,Student_9196,59,66
9197,Student_9197,66,50
9198,Student_9198,84,96
9199,Student_9199,93,85
9200,Student_9200,50,86
9201,Student_9201,79,63
9202,Student_9202,59,78
9203,Student_9203,98,67
9204,Student_9204,81,67
9205,Student_9205,73,98
9206,Student_9206,79,71
9207,Student_9207,54,77
9208,Student_9208,100,55
9209,Student_9209,83,51
9210,Student_9210,62,92
9211,Student_9211,75,54
9212,Student_9212,60,99
9213,Student_9213,84,81
9214,Student_9214,54,56
9215,Student_9215,52,78
9216,Student_9216,79,72
9217,Student_9217,90,74
9218,Student_9218,58,83
9219,Student_9219,78,80
9220,Student_9220,75,73
9221,Student_9221,87,63
9222,Student_9222,82,94
9223,Student_9223,92,52
9224,Student_9224,71,74
9225,Student_9225,72,57
9226,Student_9226,52,58
9227,Student_9227,73,67
9228,Student_9228,91,86
9229,Student_9229,62,75
9230,Student_9230,72,64
9231,Student_9231,88,85
9232,Student_9232,57,74
9233,Student_9233,77,64
9234,Student_9234,80,53
9235,Student_9235,68,71
9236,Student_9236,57,70
9237,Student_9237,64,98
9238,Student_9238,60,92
9239,Student_9239,75,92
9240,Student_9240,69,67
9241,Student_9241,56,67
9242,Student_9242,100,67
9243,Student_9243,66,88
9244,Student_9244,84,81
9245,Student_9245,75,90
9246,Student_9246,77,97
9247,Student_9247,76,79
9248,Student_9248,51,86
9249,Student_9249,56,59
9250,Student_9250,52,82
9251,Student_9251,92,83
9252,Student_9252,59,93
9253,Student_9253,71,76
9254,Student_9254,94,77
9255,Student_9255,86,96
9256,Student_9256,95,97
9257,Student_9257,71,97
9258,Student_9258,69,71
9259,Student_9259,53,67
9260,Student_9260,66,71
9261,Student_9261,67,77
9262,Student_9262,98,75
9263,Student_9263,73,64
9264,Student_9264,61,62
9265,Student_9265,57,99
9266,Student_9266,81,53
9267,Student_9267,80,69
9268,Student_9268,65,92
9269,Student_9269,84,92
9270,Student_9270,95,90
9271,Student_9271,78,94
9272,Student_9272,98,81
9273,Student_9273,53,68
9274,Student_9274,54,91
9275,Student_9275,97,87
9276,Student_9276,82,55
9277,Student_9277,61,61
9278,Student_9278,65,57
9279,Student_9279,91,82
9280,Student_9280,73,92
9281,Student_9281,79,69
9282,Student_9282,89,88
9283,Student_9283,90,100
9284,Student_9284,90,60
9285,Student_9285,53,67
9286,Student_9286,86,89
9287,Student_9287,87,99
9288,Student_9288,62,63
9289,Student_9289,59,76
9290,Student_9290,71,54
9291,Student_9291,54,100
9292,Student_9292,74,75
9293,Student_9293,87,94
9294,Student_9294,86,71
9295,Student_9295,87,66
9296,Student_9296,86,94
9297,Student_9297,83,59
9298,Student_9298,91,94
9299,Student_9299,75,64
9300,Student_9300,97,58
9301,Student_9301,78,98
9302,Student_9302,51,80
9303,Student_9303,89,65
9304,Student_9304,60,95
9305,Student_9305,80,66
9306,Student_9306,56,59
9307,Student_9307,96,67
9308,Student_9308,75,58
9309,Student_9309,82,56
9310,Student_9310,77,67
9311,Student_9311,56,73
9312,Student_9312,50,82
9313,Student_9313,56,52
9314,Student_9314,94,54
9315,Student_9315,60,87
9316,Student_9316,95,63
9317,Student_9317,81,55
9318,Student_9318,66,77
9319,Student_9319,84,68
9320,Student_9320,66,78
9321,Student_9321,83,64
9322,Student_9322,92,77
9323,Student_9323,90,80
9324,Student_9324,86,79
9325,Student_9325,78,71
9326,Student_9326,57,99
9327,Student_9327,63,92
9328,Student_9328,75,92
9329,Student_9329,68,91
9330,Student_9330,55,92
9331,Student_9331,64,87
9332,Student_9332,64,57
9333,Student_9333,67,96
9334,Student_9334,85,67
9335,Student_9335,51,60
9336,Student_9336,50,91
9337,Student_9337,51,80
9338,Student_9338,81,94
9339,Student_9339,84,83
9340,Student_9340,91,92
9341,Student_9341,65,97
9342,Student_9342,93,91
9343,Student_9343,57,61
9344,Student_9344,86,78
9345,Student_9345,87,94
9346,Student_9346,69,56
9347,Student_9347,62,62
9348,Student_9348,91,67
9349,Student_9349,66,73
9350,Student_9350,62,80
9351,Student_9351,89,95
9352,Student_9352,55,63
9353,Student_9353,93,85
9354,Student_9354,76,50
9355,Student_9355,83,68
9356,Student_9356,92,90
9357,Student_9357,70,58
9358,Student_9358,76,93
9359,Student_9359,83,98
9360,Student_9360,52,52
9361,Student_9361,100,98
9362,Student_9362,89,64
9363,Student_9363,98,90
9364,Student_9364,55,86
9365,Student_9365,77,79
9366,Student_9366,68,57
9367,Student_9367,66,74
9368,Student_9368,67,56
9369,Student_9369,64,74
9370,Student_9370,61,56
9371,Student_9371,81,61
9372,Student_9372,72,61
9373,Student_9373,64,62
9374,Student_9374,89,80
9375,Student_9375,54,64
9376,Student_9376,90,80
9377,Student_9377,74,60
9378,Student_9378,99,98
9379,Student_9379,86,72
9380,Student_9380,63,74
9381,Student_9381,73,73
9382,Student_9382,89,59
9383,Student_9383,64,75
9384,Student_9384,60,88
9385,Student_9385,70,90
9386,Student_9386,79,65
9387,Student_9387,84,71
9388,Student_9388,82,72
9389,Student_9389,61,63
9390,Student_9390,63,100
9391,Student_9391,95,80
9392,Student_9392,82,71
9393,Student_9393,89,73
9394,Student_9394,56,76
9395,Student_9395,82,80
9396,Student_9396,55,90
9397,Student_9397,57,60
9398,Student_9398,93,75
9399,Student_9399,100,76
9400,Student_9400,86,89
9401,Student_9401,65,54
9402,Student_9402,98,76
9403,Student_9403,84,66
9404,Student_9404,81,52
9405,Student_9405,84,69
9406,Student_9406,66,62
9407,Student_9407,100,78
9408,Student_9408,71,59
9409,Student_9409,86,63
9410,Student_9410,91,55
9411,Student_9411,83,68
9412,Student_9412,78,93
9413,Student_9413,67,97
9414,Student_9414,64,65
9415,Student_9415,65,69
9416,Student_9416,58,86
9417,Student_9417,58,65
9418,Student_9418,51,56
9419,Student_9419,53,71
9420,Student_9420,74,76
9421,Student_9421,62,89
9422,Student_9422,56,75
9423,Student_9423,95,60
9424,Student_9424,78,60
9425,Student_9425,85,62
9426,Student_9426,100,75
9427,Student_9427,77,60
9428,Student_9428,54,70
9429,Student_9429,58,86
9430,Student_9430,65,81
9431,Student_9431,68,59
9432,Student_9432,60,50
9433,Student_9433,100,60
9434,Student_9434,51,65
9435,Student_9435,70,58
9436,Student_9436,71,91
9437,Student_9437,65,59
9438,Student_9438,62,67
9439,Student_9439,67,56
9440,Student_9440,95,100
9441,Student_9441,50,58
9442,Student_9442,70,57
9443,Student_9443,94,82
9444,Student_9444,56,84
9445,Student_9445,68,91
9446,Student_9446,78,79
9447,Student_9447,82,80
9448,Student_9448,92,95
9449,Student_9449,92,95
9450,Student_9450,90,68
9451,Student_9451,60,57
9452,Student_9452,81,84
9453,Student_9453,77,57
9454,Student_9454,57,93
9455,Student_9455,85,68
9456,Student_9456,95,81
9457,Student_9457,71,78
9458,Student_9458,91,80
9459,Student_9459,68,68
9460,Student_9460,53,84
9461,Student_9461,95,95
9462,Student_9462,84,53
9463,Student_9463,95,86
9464,Student_9464,64,100
9465,Student_9465,58,100
9466,Student_9466,92,88
9467,Student_9467,69,95
9468,Student_9468,69,98
9469,Student_9469,60,50
9470,Student_9470,74,65
9471,Student_9471,87,50
9472,Student_9472,57,91
9473,Student_9473,68,61
9474,Student_9474,67,53
9475,Student_9475,50,90
9476,Student_9476,51,88
9477,Student_9477,65,74
9478,Student_9478,84,63
9479,Student_9479,98,55
9480,Student_9480,75,84
9481,Student_9481,82,62
9482,Student_9482,91,59
9483,Student_9483,95,57
9484,Student_9484,96,76
9485,Student_9485,72,73
9486,Student_9486,100,88
9487,Student_9487,54,65
9488,Student_9488,92,81
9489,Student_9489,57,52
9490,Student_9490,63,95
9491,Student_9491,76,80
9492,Student_9492,95,58
9493,Student_9493,96,60
9494,Student_9494,77,66
9495,Student_9495,98,92
9496,Student_9496,75,55
9497,Student_9497,93,52
9498,Student_9498,59,61
9499,Student_9499,99,60
9500,Student_9500,53,91
9501,Student_9501,73,81
9502,Student_9502,99,84
9503,Student_9503,66,64
9504,Student_9504,73,68
9505,Student_9505,68,87
9506,Student_9506,50,91
9507,Student_9507,97,68
9508,Student_9508,95,83
9509,Student_9509,72,81
9510,Student_9510,90,94
9511,Student_9511,91,85
9512,Student_9512,56,50
9513,Student_9513,74,75
9514,Student_9514,81,70
9515,Student_9515,56,73
9516,Student_9516,79,99
9517,Student_9517,75,88
9518,Student_9518,77,59
9519,Student_9519,78,97
9520,Student_9520,71,78
9521,Student_9521,80,67
9522,Student_9522,91,69
9523,Student_9523,79,64
9524,Student_9524,72,76
9525,Student_9525,77,94
9526,Student_9526,67,94
9527,Student_9527,86,82
9528,Student_9528,77,92
9529,Student_9529,99,61
9530,Student_9530,89,79
9531,Student_9531,63,63
9532,Student_9532,84,58
9533,Student_9533,55,95
9534,Student_9534,87,64
9535,Student_9535,64,51
9536,Student_9536,94,73
9537,Student_9537,59,58
9538,Student_9538,60,59
9539,Student_9539,52,84
9540,Student_9540,88,51
9541,Student_9541,83,91
9542,Student_9542,83,51
9543,Student_9543,54,69
9544,Student_9544,78,87
9545,Student_9545,93,98
9546,Student_9546,65,98
9547,Student_9547,77,63
9548,Student_9548,92,79
9549,Student_9549,57,87
9550,Student_9550,70,97
9551,Student_9551,78,94
9552,Student_9552,61,50
9553,Student_9553,59,84
9554,Student_9554,57,82
9555,Student_9555,93,60
9556,Student_9556,52,82
9557,Student_9557,66,80
9558,Student_9558,62,97
9559,Student_9559,52,74
9560,Student_9560,64,58
9561,Student_9561,79,97
9562,Student_9562,96,93
9563,Student_9563,82,71
9564,Student_9564,78,50
9565,Student_9565,95,70
9566,Student_9566,77,70
9567,Student_9567,53,67
9568,Student_9568,100,61
9569,Student_9569,89,64
9570,Student_9570,59,91
9571,Student_9571,100,52
9572,Student_9572,68,88
9573,Student_9573,76,63
9574,Student_9574,83,52
9575,Student_9575,59,55
9576,Student_9576,86,75
9577,Student_9577,65,60
9578,Student_9578,72,63
9579,Student_9579,77,100
9580,Student_9580,86,73
9581,Student_9581,56,90
9582,Student_9582,68,51
9583,Student_9583,75,85
9584,Student_9584,77,76
9585,Student_9585,95,99
9586,Student_9586,97,70
9587,Student_9587,53,89
9588,Student_9588,69,87
9589,Student_9589,84,84
9590,Student_9590,53,90
9591,Student_9591,71,84
9592,Student_9592,54,70
9593,Student_9593,92,67
9594,Student_9594,96,71
9595,Student_9595,92,99
9596,Student_9596,66,68
9597,Student_9597,81,70
9598,Student_9598,98,96
9599,Student_9599,94,86
9600,Student_9600,93,72
9601,Student_9601,85,78
9602,Student_9602,93,71
9603,Student_9603,82,56
9604,Student_9604,73,61
9605,Student_9605,92,91
9606,Student_9606,62,73
9607,Student_9607,77,72
9608,Student_9608,81,89
9609,Student_9609,60,56
9610,Student_9610,94,99
9611,Student_9611,62,95
9612,Student_9612,77,89
9613,Student_9613,56,85
9614,Student_9614,93,60
9615,Student_9615,83,57
9616,Student_9616,63,91
9617,Student_9617,70,50
9618,Student_9618,88,55
9619,Student_9619,86,76
9620,Student_9620,73,52
9621,Student_9621,89,64
9622,Student_9622,78,64
9623,Student_9623,82,60
9624,Student_9624,100,61
9625,Student_9625,71,100
9626,Student_9626,77,59
9627,Student_9627,89,84
9628,Student_9628,88,69
9629,Student_9629,90,90
9630,Student_9630,98,56
9631,Student_9631,57,58
9632,Student_9632,66,75
9633,Student_9633,80,59
9634,Student_9634,69,85
9635,Student_9635,67,61
9636,Student_9636,95,82
9637,Student_9637,56,74
9638,Student_9638,97,72
9639,Student_9639,62,60
9640,Student_9640,78,63
9641,Student_9641,82,73
9642,Student_9642,50,53
9643,Student_9643,51,93
9644,Student_9644,54,52
9645,Student_9645,53,82
9646,Student_9646,98,87
9647,Student_9647,96,85
9648,Student_9648,100,53
9649,Student_9649,85,69
9650,Student_9650,88,69
9651,Student_9651,80,74
9652,Student_9652,90,62
9653,Student_9653,51,60
9654,Student_9654,74,90
9655,Student_9655,84,90
9656,Student_9656,75,54
9657,Student_9657,88,76
9658,Student_9658,73,72
9659,Student_9659,54,88
9660,Student_9660,62,99
9661,Student_9661,65,51
9662,Student_9662,92,52
9663,Student_9663,91,63
9664,Student_9664,51,82
9665,Student_9665,72,52
9666,Student_9666,59,76
9667,Student_9667,56,72
9668,Student_9668,58,51
9669,Student_9669,61,97
9670,Student_9670,57,95
9671,Student_9671,98,78
9672,Student_9672,94,90
9673,Student_9673,54,59
9674,Student_9674,58,90
9675,Student_9675,98,78
9676,Student_9676,84,90
9677,Student_9677,71,65
9678,Student_9678,94,84
9679,Student_9679,89,65
9680,Student_9680,100,67
9681,Student_9681,98,71
9682,Student_9682,85,55
9683,Student_9683,52,91
9684,Student_9684,68,59
9685,Student_9685,90,74
9686,Student_9686,59,72
9687,Student_9687,94,62
9688,Student_9688,51,54
9689,Student_9689,89,89
9690,Student_9690,50,91
9691,Student_9691,56,70
9692,Student_9692,76,94
9693,Student_9693,58,57
9694,Student_9694,53,56
9695,Student_9695,94,95
9696,Student_9696,71,75
9697,Student_9697,79,97
9698,Student_9698,78,100
9699,Student_9699,99,54
9700,Student_9700,77,79
9701,Student_9701,75,88
9702,Student_9702,65,62
9703,Student_9703,56,60
9704,Student_9704,59,94
9705,Student_9705,67,98
9706,Student_9706,62,70
9707,Student_9707,52,69
9708,Student_9708,55,84
9709,Student_9709,87,98
9710,Student_9710,71,66
9711,Student_9711,79,88
9712,Student_9712,51,93
9713,Student_9713,85,52
9714,Student_9714,68,84
9715,Student_9715,87,98
9716,Student_9716,95,57
9717,Student_9717,66,77
9718,Student_9718,86,69
9719,Student_9719,63,87
9720,Student_9720,95,54
9721,Student_9721,57,100
9722,Student_9722,75,88
9723,Student_9723,64,56
9724,Student_9724,57,65
9725,Student_9725,68,79
9726,Student_9726,96,96
9727,Student_9727,63,62
9728,Student_9728,76,99
9729,Student_9729,91,62
9730,Student_9730,66,84
9731,Student_9731,86,63
9732,Student_9732,75,76
9733,Student_9733,50,89
9734,Student_9734,57,51
9735,Student_9735,90,98
9736,Student_9736,54,50
9737,Student_9737,64,88
9738,Student_9738,86,58
9739,Student_9739,95,77
9740,Student_9740,67,89
9741,Student_9741,50,59
9742,Student_9742,73,97
9743,Student_9743,87,66
9744,Student_9744,65,68
9745,Student_9745,96,54
9746,Student_9746,95,76
9747,Student_9747,65,62
9748,Student_9748,100,71
9749,Student_9749,67,86
9750,Student_9750,51,56
9751,Student_9751,89,78
9752,Student_9752,76,71
9753,Student_9753,96,93
9754,Student_9754,93,75
9755,Student_9755,69,82
9756,Student_9756,60,78
9757,Student_9757,78,69
9758,Student_9758,96,63
9759,Student_9759,85,94
9760,Student_9760,89,69
9761,Student_9761,87,57
9762,Student_9762,95,82
9763,Student_9763,80,50
9764,Student_9764,77,57
9765,Student_9765,97,83
9766,Student_9766,76,50
9767,Student_9767,81,77
9768,Student_9768,50,66
9769,Student_9769,55,56
9770,Student_9770,59,59
9771,Student_9771,97,65
9772,Student_9772,62,82
9773,Student_9773,65,74
9774,Student_9774,92,63
9775,Student_9775,82,99
9776,Student_9776,79,97
9777,Student_9777,82,55
9778,Student_9778,74,54
9779,Student_9779,68,71
9780,Student_9780,83,99
9781,Student_9781,54,66
9782,Student_9782,66,61
9783,Student_9783,61,96
9784,Student_9784,75,74
9785,Student_9785,90,94
9786,Student_9786,97,79
9787,Student_9787,65,60
9788,Student_9788,73,97
9789,Student_9789,96,60
9790,Student_9790,78,80
9791,Student_9791,54,67
9792,Student_9792,95,64
9793,Student_9793,59,85
9794,Student_9794,60,51
9795,Student_9795,85,87
9796,Student_9796,86,98
9797,Student_9797,85,81
9798,Student_9798,92,59
9799,Student_9799,96,80
9800,Student_9800,64,62
9801,Student_9801,80,64
9802,Student_9802,68,82
9803,Student_9803,68,91
9804,Student_9804,73,65
9805,Student_9805,95,94
9806,Student_9806,73,55
9807,Student_9807,71,98
9808,Student_9808,67,61
9809,Student_9809,100,91
9810,Student_9810,53,80
9811,Student_9811,53,95
9812,Student_9812,55,53
9813,Student_9813,72,88
9814,Student_9814,86,54
9815,Student_9815,92,82
9816,Student_9816,76,80
9817,Student_9817,68,72
9818,Student_9818,70,93
9819,Student_9819,99,99
9820,Student_9820,83,77
9821,Student_9821,71,68
9822,Student_9822,95,86
9823,Student_9823,68,100
9824,Student_9824,50,78
9825,Student_9825,68,63
9826,Student_9826,51,71
9827,Student_9827,79,87
9828,Student_9828,98,68
9829,Student_9829,64,72
9830,Student_9830,65,67
9831,Student_9831,59,99
9832,Student_9832,85,57
9833,Student_9833,69,85
9834,Student_9834,71,73
9835,Student_9835,97,56
9836,Student_9836,75,79
9837,Student_9837,66,95
9838,Student_9838,52,82
9839,Student_9839,65,87
9840,Student_9840,73,68
9841,Student_9841,94,72
9842,Student_9842,100,89
9843,Student_9843,84,90
9844,Student_9844,73,60
9845,Student_9845,58,92
9846,Student_9846,62,64
9847,Student_9847,56,57
9848,Student_9848,69,100
9849,Student_9849,60,74
9850,Student_9850,59,54
9851,Student_9851,75,50
9852,Student_9852,58,63
9853,Student_9853,54,53
9854,Student_9854,69,52
9855,Student_9855,95,52
9856,Student_9856,56,59
9857,Student_9857,57,94
9858,Student_9858,66,95
9859,Student_9859,71,95
9860,Student_9860,93,69
9861,Student_9861,70,64
9862,Student_9862,83,61
9863,Student_9863,77,69
9864,Student_9864,68,80
9865,Student_9865,72,83
9866,Student_9866,58,59
9867,Student_9867,85,94
9868,Student_9868,98,93
9869,Student_9869,69,85
9870,Student_9870,99,55
9871,Student_9871,55,62
9872,Student_9872,92,82
9873,Student_9873,87,100
9874,Student_9874,95,80
9875,Student_9875,98,67
9876,Student_9876,90,67
9877,Student_9877,95,83
9878,Student_9878,85,61
9879,Student_9879,90,71
9880,Student_9880,74,54
9881,Student_9881,57,52
9882,Student_9882,100,54
9883,Student_9883,60,83
9884,Student_9884,74,50
9885,Student_9885,92,65
9886,Student_9886,69,81
9887,Student_9887,56,59
9888,Student_9888,83,73
9889,Student_9889,69,57
9890,Student_9890,98,53
9891,Student_9891,54,69
9892,Student_9892,91,76
9893,Student_9893,96,77
9894,Student_9894,59,84
9895,Student_9895,72,69
9896,Student_9896,77,75
9897,Student_9897,64,95
9898,Student_9898,95,99
9899,Student_9899,81,90
9900,Student_9900,63,74
9901,Student_9901,74,89
9902,Student_9902,78,78
9903,Student_9903,69,97
9904,Student_9904,88,84
9905,Student_9905,95,71
9906,Student_9906,81,50
9907,Student_9907,65,68
9908,Student_9908,89,99
9909,Student_9909,93,52
9910,Student_9910,63,66
9911,Student_9911,76,98
9912,Student_9912,62,97
9913,Student_9913,65,98
9914,Student_9914,56,72
9915,Student_9915,62,66
9916,Student_9916,54,72
9917,Student_9917,86,88
9918,Student_9918,83,72
9919,Student_9919,59,54
9920,Student_9920,97,50
9921,Student_9921,84,54
9922,Student_9922,84,95
9923,Student_9923,68,67
9924,Student_9924,65,55
9925,Student_9925,92,53
9926,Student_9926,87,76
9927,Student_9927,57,65
9928,Student_9928,59,61
9929,Student_9929,70,76
9930,Student_9930,93,57
9931,Student_9931,99,64
9932,Student_9932,51,58
9933,Student_9933,69,88
9934,Student_9934,74,73
9935,Student_9935,93,60
9936,Student_9936,54,53
9937,Student_9937,86,95
9938,Student_9938,67,69
9939,Student_9939,66,61
9940,Student_9940,87,61
9941,Student_9941,77,85
9942,Student_9942,65,59
9943,Student_9943,74,54
9944,Student_9944,66,66
9945,Student_9945,50,94
9946,Student_9946,91,82
9947,Student_9947,84,58
9948,Student_9948,85,80
9949,Student_9949,78,61
9950,Student_9950,71,96
9951,Student_9951,99,60
9952,Student_9952,81,52
9953,Student_9953,65,79
9954,Student_9954,67,92
9955,Student_9955,65,91
9956,Student_9956,77,73
9957,Student_9957,79,84
9958,Student_9958,57,93
